Time,AccX,AccY,AccZ,GyroX,GyroY,GyroZ
15.224,0.04463,-0.36232,0.92583,-28.82263,1.3092,-5.1535
15.228,0.0441,-0.4084,0.91904,-27.61414,0.60425,-4.91193
15.232,0.01282,-0.36568,0.84679,-28.09753,0.34241,-4.96561
15.236,-0.00702,-0.34904,0.81642,-26.9696,0.92651,-4.65694
15.24,-0.01648,-0.35156,0.81985,-25.03601,1.5509,-4.16038
15.244,-0.00328,-0.32486,0.85464,-23.40454,2.25586,-3.97249
15.248,0.00343,-0.34874,0.89867,-21.89392,2.39685,-3.69066
15.252,0.00122,-0.3511,0.91454,-21.57166,2.33643,-3.59671
15.256,0.00099,-0.35934,0.91873,-21.16882,2.0343,-3.43567
15.26,-0.0071,-0.3624,0.90134,-20.84656,1.57104,-3.51619
15.264,-0.00618,-0.35896,0.88364,-19.98047,1.81274,-2.8049
15.268,-0.0135,-0.36285,0.87151,-18.71155,1.89331,-2.44254
15.272,-0.02983,-0.3611,0.85655,-17.36206,2.15515,-2.42912
15.276,-0.03128,-0.35072,0.84068,-16.3147,2.15515,-2.12045
15.28,-0.02472,-0.33707,0.83984,-14.54224,1.89331,-1.87888
15.284,-0.02441,-0.34332,0.82993,-13.11218,2.05444,-1.66415
15.288,-0.03532,-0.3334,0.81947,-11.40015,2.35657,-1.71783
15.292,-0.03654,-0.33913,0.83611,-8.98315,2.79968,-1.66415
15.296,-0.02464,-0.34294,0.87219,-6.72729,3.12195,-1.78494
15.3,-0.01923,-0.34828,0.90607,-5.09583,3.02124,-1.94598
15.304,-0.01892,-0.35118,0.91721,-4.39087,2.77954,-1.94598
15.308,-0.0206,-0.33287,0.9243,-3.60535,2.94067,-1.9594
15.312,-0.02007,-0.355,0.95299,-2.57813,2.79968,-1.8923
15.316,-0.01274,-0.34958,0.96985,-2.11487,2.81982,-1.8252
15.32,-0.01068,-0.35973,0.98244,-1.81274,2.59827,-1.54337
15.324,-0.01801,-0.36812,0.97656,-2.0343,2.11487,-1.38232
15.328,-0.02686,-0.35538,0.9494,-2.47742,2.15515,-1.436
15.332,-0.02701,-0.35759,0.93658,-1.7926,2.0343,-1.22127
15.336,-0.02403,-0.35019,0.93155,-1.16821,2.13501,-1.26153
15.34,-0.02594,-0.35965,0.92812,-0.64453,2.21558,-1.08707
15.344,-0.03052,-0.3495,0.92178,-0.52368,2.07458,-0.96628
15.348,-0.0341,-0.34241,0.92239,0.16113,2.31628,-0.89918
15.352,-0.03624,-0.3437,0.92659,0.78552,2.45728,-0.89918
15.356,-0.02129,-0.29968,0.94788,0.78552,2.69897,-0.69787
15.36,-0.02022,-0.34889,0.97672,1.91345,2.41699,-0.49656
15.364,-0.01793,-0.29762,0.95787,1.18835,2.37671,-0.26841
15.368,-0.02838,-0.32585,0.96138,1.89331,2.31628,-0.08052
15.372,-0.03014,-0.30937,0.94917,2.07458,2.39685,0.02684
15.376,-0.02914,-0.31227,0.94048,2.33643,2.39685,0.13421
15.38,-0.02434,-0.30495,0.93407,2.63855,2.41699,0.36236
15.384,-0.03471,-0.31273,0.92857,3.2428,2.37671,0.33551
15.388,-0.04242,-0.30884,0.91652,4.00818,2.21558,0.10736
15.392,-0.03937,-0.30602,0.92339,4.63257,2.05444,0.22815
15.396,-0.04105,-0.30045,0.93346,4.85413,1.91345,0
15.4,-0.03922,-0.29564,0.93819,5.01526,2.19543,-0.08052
15.404,-0.04417,-0.28282,0.96291,5.72021,2.21558,-0.09394
15.408,-0.04456,-0.32196,0.96519,5.88135,2.13501,0.09394
15.412,-0.03708,-0.25879,0.97885,4.81384,2.17529,-0.02684
15.416,-0.04456,-0.29732,1.00449,4.93469,2.09473,-0.01342
15.42,-0.03723,-0.29861,0.98618,3.52478,2.07458,0.0671
15.424,-0.0383,-0.26604,0.97221,2.65869,2.13501,0.09394
15.428,-0.04211,-0.29419,0.98015,3.22266,2.23572,0.29525
15.432,-0.03853,-0.27382,0.95299,2.45728,1.93359,0.20131
15.436,-0.03929,-0.27229,0.94109,2.63855,1.77246,0.32209
15.44,-0.03609,-0.27824,0.93086,2.98096,1.63147,0.42946
15.444,-0.04143,-0.26802,0.90378,2.98096,1.38977,0.17447
15.448,-0.04402,-0.25467,0.89752,3.8269,1.53076,-0.12079
15.452,-0.04379,-0.27664,0.90469,5.11597,1.49048,-0.33551
15.456,-0.04234,-0.26901,0.89119,5.23682,1.3092,-0.40262
15.46,-0.04143,-0.26474,0.88959,6.20361,1.28906,-0.63077
15.464,-0.03723,-0.2742,0.89577,6.94885,1.22864,-0.8455
15.468,-0.03433,-0.27161,0.89401,7.53296,1.12793,-1.01996
15.472,-0.02998,-0.27191,0.89233,8.29834,0.90637,-1.3018
15.476,-0.02548,-0.27534,0.89622,8.70117,0.7251,-1.48968
15.48,-0.01831,-0.27489,0.89279,9.104,0.64453,-1.48968
15.484,-0.01358,-0.26604,0.88333,9.46655,0.30212,-1.7581
15.488,-0.01823,-0.26367,0.88509,10.15137,0.14099,-2.08019
15.492,-0.01625,-0.26512,0.88966,10.47363,0.16113,-1.8923
15.496,-0.01503,-0.26123,0.88753,10.99731,0.06042,-1.81178
15.5,-0.01724,-0.2578,0.8918,11.74255,0.02014,-1.62389
15.504,-0.01602,-0.26543,0.89928,12.70935,-0.02014,-1.73125
15.508,-0.01717,-0.26215,0.89569,12.89063,-0.32227,-1.87888
15.512,-0.01785,-0.25322,0.88829,13.17261,-0.30212,-1.86546
15.516,0.00183,-0.26924,0.88127,14.05884,-0.22156,-1.97282
15.52,-0.00435,-0.2095,0.84114,13.43445,-0.64453,-1.85204
15.524,-0.02663,-0.19997,0.90134,16.11328,-0.78552,-1.86546
15.528,-0.00038,-0.29297,0.92262,16.93909,-0.34241,-1.54337
15.532,0.0164,-0.18013,0.85999,14.98535,-0.20142,-1.48968
15.536,-0.01251,-0.23468,0.88058,17.58362,-0.50354,-1.22127
15.54,-0.00397,-0.17334,0.88631,18.1073,-0.06042,-1.10049
15.544,-0.00023,-0.24742,0.89302,19.57764,-0.22156,-0.96628
15.548,-0.0071,-0.18219,0.83145,17.84546,-0.44312,-0.95286
15.552,-0.00893,-0.16418,0.84328,19.94019,-1.00708,-1.24811
15.556,-0.0174,-0.21484,0.89241,22.27661,-1.4502,-1.48968
15.56,-0.01213,-0.21812,0.85419,20.80627,-1.47034,-1.24811
15.564,-0.01617,-0.17693,0.81001,21.00769,-1.53076,-1.16759
15.568,-0.02327,-0.20523,0.82565,23.36426,-1.5509,-1.18101
15.572,-0.02586,-0.20393,0.83923,24.73389,-1.26892,-1.24811
15.576,-0.01625,-0.21294,0.84312,25.76111,-1.24878,-1.08707
15.58,-0.01129,-0.20248,0.85152,26.72791,-1.2085,-1.23469
15.584,-0.01907,-0.22156,0.85442,28.05725,-1.3092,-0.9797
15.588,-0.01778,-0.19913,0.8474,28.48022,-1.28906,-0.99312
15.592,-0.01686,-0.21812,0.86159,29.84985,-1.12793,-0.95286
15.596,-0.02068,-0.205,0.86067,30.4541,-0.82581,-1.01996
15.6,-0.01579,-0.20927,0.87135,31.82373,-0.68481,-1.19443
15.604,-0.01472,-0.21416,0.87418,32.4884,-0.92651,-1.19443
15.608,-0.01556,-0.19844,0.8725,33.27393,-1.0675,-1.3689
15.612,-0.01816,-0.20195,0.88272,34.7644,-0.82581,-1.44942
15.616,-0.02235,-0.20454,0.88791,35.71106,-0.38269,-1.67757
15.62,-0.02136,-0.19882,0.88577,36.4563,-0.42297,-1.87888
15.624,-0.01617,-0.19211,0.88402,37.36267,-0.30212,-2.32176
15.628,-0.00999,-0.18929,0.89165,38.53088,-0.42297,-2.71096
15.632,0.02571,-0.22583,0.86571,39.03442,-1.10779,-2.77806
15.636,0.01099,-0.12642,0.84984,38.63159,-1.59119,-2.83174
15.64,-0.03494,-0.19791,0.90248,41.55212,-1.26892,-3.24778
15.644,0.02464,-0.1458,0.88631,41.4917,-0.66467,-2.83174
15.648,0.03036,-0.1683,0.91011,42.25708,-1.3092,-2.65727
15.652,0.02136,-0.16899,0.93712,42.82104,-1.75232,-2.42912
15.656,0.02632,-0.13306,0.95177,43.0426,-1.85303,-1.94598
15.66,0.01221,-0.18967,0.97336,43.82813,-1.81274,-1.57021
15.664,0.02098,-0.13962,0.95642,42.09595,-1.32935,-1.3689
15.668,0.02983,-0.15335,0.96214,42.7002,-1.38977,-0.9126
15.672,0.00351,-0.15999,0.9581,43.16345,-1.63147,-1.24811
15.676,-0.00824,-0.14702,0.93338,42.65991,-1.28906,-1.22127
15.68,-0.00999,-0.15419,0.93719,43.26416,-1.08765,-0.99312
15.684,-0.01488,-0.15244,0.93224,43.54614,-1.28906,-0.73813
15.688,-0.02777,-0.14519,0.93079,44.65393,-1.34949,-0.65761
15.692,-0.03517,-0.15518,0.94429,45.39917,-1.12793,-0.55024
15.696,-0.03357,-0.15602,0.94856,45.68115,-1.16821,-0.81866
15.7,-0.02792,-0.14153,0.94696,45.82214,-1.4502,-0.99312
15.704,-0.02434,-0.13496,0.95955,46.22498,-1.40991,-0.9126
15.708,-0.03128,-0.13184,0.97374,46.74866,-1.32935,-0.83208
15.712,-0.04021,-0.10765,0.98572,46.38611,-0.76538,-0.71129
15.716,-0.04547,-0.12039,1.00861,46.88965,-0.42297,-0.83208
15.72,-0.03647,-0.10773,0.99258,45.84229,-0.14099,-1.19443
15.724,-0.02861,-0.09216,1.00388,45.05676,0.02014,-1.51653
15.728,-0.03548,-0.1004,0.98892,45.35889,-0.28198,-2.02651
15.732,-0.03471,-0.08881,0.96573,44.45251,-0.52368,-2.03993
15.736,-0.02975,-0.07805,0.95848,44.9762,-0.68481,-2.32176
15.74,-0.02106,-0.09727,0.96626,45.37903,-0.7251,-2.59017
15.744,-0.00916,-0.09628,0.96512,45.2179,-0.78552,-2.84516
15.748,-0.00473,-0.0988,0.96924,45.23804,-0.64453,-2.97937
15.752,-0.00145,-0.11124,0.97893,44.81506,-0.64453,-3.35514
15.756,-0.00175,-0.11658,0.96725,44.13025,-0.64453,-3.42225
15.76,0.00313,-0.11436,0.94742,43.80798,-0.66467,-3.30146
15.764,0.00824,-0.11551,0.95016,43.84827,-0.74524,-3.03305
15.768,0,-0.11391,0.96573,44.06982,-1.16821,-2.76464
15.772,-0.00175,-0.11238,0.98022,43.78784,-1.32935,-2.30834
15.776,-0.00183,-0.1162,0.98442,43.32458,-1.08765,-2.38886
15.78,0.00092,-0.11749,0.97336,42.41821,-1.02722,-2.03993
15.784,0.00854,-0.12108,0.95482,42.39807,-1.28906,-1.77152
15.788,0.00374,-0.11208,0.95833,42.35779,-1.51062,-1.5031
15.792,-0.00114,-0.14168,0.9623,42.59949,-1.77246,-1.10049
15.796,-0.00389,-0.10933,0.95207,41.69312,-1.57104,-0.89918
15.8,-0.01228,-0.13046,0.96581,42.39807,-1.65161,-0.83208
15.804,-0.01099,-0.13443,0.96695,42.03552,-1.34949,-0.73813
15.808,-0.01984,-0.12245,0.9716,41.81396,-1.5509,-0.9126
15.812,-0.03387,-0.13794,0.99136,41.89453,-1.77246,-1.0468
15.816,-0.04364,-0.13184,0.99213,41.16943,-1.4502,-1.39574
15.82,-0.04875,-0.131,0.98747,40.96802,-1.12793,-1.63731
15.824,-0.04898,-0.12825,0.9816,40.58533,-1.40991,-2.05335
15.828,-0.0444,-0.1313,0.97038,40.48462,-1.5509,-2.06677
15.832,-0.04517,-0.11276,0.96313,40.16235,-1.43005,-2.44254
15.836,-0.047,-0.12238,0.97069,40.38391,-1.51062,-3.03305
15.84,-0.04089,-0.11024,0.97511,39.96094,-1.47034,-3.35514
15.844,-0.0325,-0.11482,0.98114,39.86023,-1.38977,-3.77118
15.848,-0.01488,-0.10056,0.98305,39.43726,-1.49048,-4.12012
15.852,0.00053,-0.09186,0.98526,39.2157,-1.34949,-4.49589
15.856,0.00427,-0.08087,1.00098,39.03442,-1.57104,-4.563
15.86,0.01045,-0.08171,1.00433,38.51074,-1.69189,-4.64352
15.864,0.02007,-0.07172,0.99754,37.72522,-1.67175,-4.73746
15.868,0.02365,-0.07286,0.9948,36.87927,-2.01416,-4.50931
15.872,0.03357,-0.05684,0.9787,36.55701,-1.89331,-4.49589
15.876,0.0444,-0.06561,0.98228,36.95984,-1.85303,-4.2409
15.88,0.04066,-0.0769,0.97862,36.71814,-1.95374,-4.03959
15.884,0.04311,-0.06805,0.96771,36.698,-2.07458,-3.73092
15.888,0.04448,-0.07996,0.97511,37.20154,-1.83289,-3.30146
15.892,0.04074,-0.08652,0.97748,37.30225,-1.89331,-2.92569
15.896,0.0399,-0.08575,0.97748,37.34253,-1.81274,-2.77806
15.9,0.02029,-0.1104,0.96481,37.80579,-1.67175,-2.69754
15.904,0.03357,-0.05608,0.97282,37.84607,-1.40991,-2.16071
15.908,0.03036,-0.07675,0.99777,38.91357,-1.34949,-1.81178
15.912,0.02274,-0.08804,1.01646,39.13513,-1.49048,-1.85204
15.916,0.00816,-0.06386,1.01707,38.38989,-1.7926,-1.99967
15.92,-0.00351,-0.05959,1.01723,38.85315,-1.71204,-2.03993
15.924,-0.01152,-0.05981,1.0202,39.03442,-1.67175,-2.17413
15.928,-0.01755,-0.05348,1.02631,38.53088,-1.85303,-2.4157
15.932,-0.0206,-0.04768,1.03088,38.16833,-1.87317,-2.88542
15.936,-0.02579,-0.04974,1.02875,37.84607,-1.81274,-3.1941
15.94,-0.02441,-0.0415,1.02768,37.40295,-1.49048,-3.55645
15.944,-0.02441,-0.04265,1.03165,36.89941,-1.61133,-3.83828
15.948,-0.02663,-0.04448,1.02783,36.73828,-1.40991,-4.03959
15.952,-0.01541,-0.02953,1.02257,36.31531,-1.3092,-4.46905
15.956,-0.00374,-0.03937,1.03104,36.05347,-1.57104,-4.67036
15.96,0.0013,-0.03555,1.02737,35.81177,-1.87317,-4.53615
15.964,0.009,-0.02731,1.01761,35.42908,-2.0343,-4.58984
15.968,0.01511,-0.02602,1.01326,35.61035,-2.45728,-4.2409
15.972,0.01465,-0.01427,1.00548,35.63049,-2.41699,-4.02617
15.976,0.01709,-0.00603,1.00914,36.07361,-2.41699,-3.69066
15.98,0.01457,-0.01038,1.00967,36.51672,-2.45728,-3.48935
15.984,0.01541,0.00336,1.00449,36.65771,-1.99402,-3.10015
15.988,0.01831,0,1.01845,37.10083,-1.99402,-2.85858
15.992,0.02426,-0.01534,1.02226,37.64465,-2.01416,-2.69754
15.996,0.02167,0.00473,1.01639,37.32239,-2.11487,-2.50965
16,0.01137,-0.0013,1.0659,38.57117,-1.97388,-2.09361
16.4,0.01122,-0.04913,1.07407,38.55103,-1.67175,-2.26808
16.8,0.02083,-0.0164,1.0495,36.91956,-1.69189,-2.29492
16.12,0.0209,-0.02426,1.05408,37.58423,-1.97388,-2.14729
16.16,0.01907,-0.02747,1.06232,37.66479,-1.91345,-1.86546
16.2,0.01785,-0.02831,1.0508,37.5238,-1.89331,-2.05335
16.24,0.01312,-0.02068,1.04057,37.32239,-1.99402,-1.94598
16.28,0.00084,-0.01968,1.04385,37.62451,-2.0343,-2.17413
16.32,-0.01076,-0.02525,1.0466,37.74536,-1.95374,-2.50965
16.36,-0.02174,-0.01869,1.04507,38.02734,-1.71204,-2.42912
16.4,-0.02945,-0.02151,1.05171,38.34961,-1.81274,-2.54991
16.44,-0.03662,-0.01945,1.05049,38.57117,-1.81274,-2.84516
16.48,-0.04066,-0.01404,1.05225,38.83301,-1.95374,-3.01963
16.52,-0.04074,-0.01328,1.0537,39.2157,-2.05444,-3.24778
16.56,-0.03647,-0.00992,1.05171,39.31641,-2.07458,-3.73092
16.6,-0.03014,-0.00771,1.04805,39.49768,-2.15515,-4.09328
16.64,-0.0238,-0.00526,1.04179,39.67896,-2.15515,-4.26774
16.68,-0.01785,-0.00122,1.02837,39.49768,-2.0343,-4.563
16.72,-0.0013,0.01175,1.02768,39.65881,-2.17529,-4.58984
16.76,0.0164,-0.00313,1.05728,40.66589,-2.13501,-4.52273
16.8,0.01778,-0.01495,1.06354,40.58533,-2.33643,-4.64352
16.84,0.01595,-0.00488,1.05209,40.50476,-2.61841,-4.50931
16.88,0.01808,-0.00763,1.05103,40.98816,-2.43713,-4.45563
16.92,0.02174,-0.0013,1.05225,41.20972,-2.69897,-4.57642
16.96,0.02609,-0.00664,1.06483,41.65283,-2.73926,-4.85825
16.1,0.01572,-0.01961,1.06453,41.53198,-2.61841,-5.12666
16.104,0.00664,-0.00473,1.05194,41.47156,-2.71912,-5.35481
16.108,0.00809,-0.01465,1.05576,41.91467,-2.71912,-5.39507
16.112,0.00832,-0.02075,1.05644,41.95496,-2.7594,-5.43533
16.116,0.00801,-0.01915,1.05949,42.43835,-2.94067,-5.55612
16.12,0.00809,-0.03265,1.06766,43.10303,-2.90039,-5.85137
16.124,0.01099,-0.02838,1.07323,43.00232,-2.59827,-5.79769
16.128,0.01602,-0.03059,1.08421,43.06274,-2.47742,-5.65006
16.132,0.01823,-0.03716,1.09306,43.12317,-2.35657,-5.44875
16.136,0.01434,-0.04066,1.08696,42.96204,-2.0343,-5.4756
16.14,0.00999,-0.02998,1.07803,42.39807,-1.89331,-5.77085
16.144,0.01892,-0.0264,1.09436,42.5592,-1.69189,-5.81111
16.148,0.03044,-0.04494,1.11588,42.68005,-1.83289,-6.0661
16.152,0.03654,-0.04219,1.11282,41.75354,-2.17529,-6.18689
16.156,0.03761,-0.04112,1.10657,41.06873,-2.31628,-6.0661
16.16,0.04059,-0.05257,1.10352,40.48462,-2.29614,-6.0661
16.164,0.0547,-0.03204,1.1084,39.96094,-2.17529,-6.32109
16.168,0.05775,-0.06065,1.12358,39.9408,-2.31628,-5.89163
16.172,0.05371,-0.04654,1.10229,39.19556,-2.23572,-5.55612
16.176,0.05516,-0.05783,1.1142,39.6991,-2.49756,-5.23402
16.18,0.04471,-0.07919,1.10558,39.17542,-2.65869,-4.93877
16.184,0.04333,-0.04639,1.09314,38.34961,-2.67883,-4.87167
16.188,0.04494,-0.06897,1.12549,39.19556,-2.73926,-4.80457
16.192,0.03571,-0.08713,1.1248,38.7323,-2.5177,-4.97903
16.196,0.03151,-0.04906,1.11046,37.78564,-2.59827,-5.20718
16.2,0.02937,-0.0547,1.13388,38.08777,-2.55798,-5.51586
16.204,0.03624,-0.05356,1.14586,37.32239,-2.43713,-5.59638
16.208,0.03838,-0.05234,1.13533,36.55701,-2.47742,-5.82453
16.212,0.02884,-0.04166,1.11305,36.07361,-2.43713,-6.21373
16.216,0.03548,-0.02594,1.11504,36.51672,-1.99402,-6.4553
16.22,0.05516,-0.04715,1.14838,37.20154,-2.01416,-6.37477
16.224,0.06241,-0.06096,1.15013,36.63757,-2.09473,-6.33451
16.228,0.05623,-0.05829,1.11496,35.95276,-2.13501,-6.25399
16.232,0.05424,-0.05844,1.09344,36.27502,-1.57104,-6.0661
16.236,0.04601,-0.08484,1.09535,36.97998,-0.68481,-5.86479
16.24,0.03571,-0.0576,1.07651,36.39587,-0.02014,-5.86479
16.244,0.04379,-0.06264,1.09909,37.54395,0.64453,-5.40849
16.248,0.05913,-0.10117,1.14082,38.32947,0.76538,-4.72404
16.252,0.06081,-0.09743,1.15646,37.7655,0.50354,-4.02617
16.256,0.0499,-0.12077,1.17065,37.82593,-0.42297,-3.74434
16.26,0.03975,-0.12886,1.15883,36.49658,-1.10779,-3.61014
16.264,0.04234,-0.11909,1.13976,35.69092,-1.32935,-3.28804
16.268,0.03777,-0.12367,1.12953,35.26794,-1.38977,-3.22094
16.272,0.01953,-0.12009,1.09848,34.26086,-1.34949,-2.77806
16.276,0.01816,-0.10078,1.06712,33.75732,-0.88623,-2.38886
16.28,0.0309,-0.09995,1.07376,34.58313,-0.80566,-1.97282
16.284,0.02304,-0.11543,1.08124,34.98596,-0.84595,-1.85204
16.288,0.01892,-0.10635,1.06552,34.70398,-0.94666,-1.98625
16.292,0.03448,-0.10147,1.08391,35.28809,-1.04736,-1.69099
16.296,0.03601,-0.1226,1.11671,35.75134,-1.4502,-1.57021
16.3,0.03174,-0.12367,1.11374,34.86511,-1.73218,-1.55679
16.304,0.0238,-0.12962,1.08185,34.01917,-1.51062,-1.34206
16.308,0.00763,-0.12375,1.0379,33.37463,-1.00708,-1.35548
16.312,-0.00336,-0.10284,1.02196,33.77747,-0.12085,-1.59705
16.316,-0.00053,-0.11963,1.05637,35.06653,0.4834,-1.67757
16.32,0.00977,-0.12245,1.08086,34.96582,0.66467,-1.55679
16.324,0.02365,-0.12131,1.10603,34.74426,0.44312,-1.59705
16.328,0.03532,-0.13733,1.14029,34.86511,0.06042,-1.70441
16.332,0.04494,-0.14343,1.14693,33.91846,-0.02014,-1.86546
16.336,0.04677,-0.13779,1.12816,32.22656,0.06042,-1.66415
16.34,0.04196,-0.131,1.10924,30.97778,0.52368,-1.51653
16.344,0.03838,-0.1284,1.09482,30.41382,0.92651,-1.01996
16.348,0.03555,-0.12779,1.08139,30.05127,1.02722,-0.75155
16.352,0.03105,-0.13023,1.06613,29.78943,1.14807,-0.4563
16.356,0.02922,-0.12428,1.05431,29.4873,1.02722,-0.25499
16.36,0.02983,-0.12115,1.05728,29.64844,0.98694,-0.09394
16.364,0.03456,-0.12207,1.0685,29.729,0.98694,0.0671
16.368,0.04646,-0.10742,1.08688,29.89014,0.76538,0.24157
16.372,0.05356,-0.11909,1.11191,30.13184,0.40283,0.28183
16.376,0.05798,-0.10963,1.11954,29.40674,0.20142,0.68445
16.38,0.05577,-0.12131,1.1071,28.54065,0.06042,1.32864
16.384,0.05005,-0.09544,1.07376,27.47314,-0.02014,1.62389
16.388,0.06248,-0.06775,1.06194,27.73499,0.20142,2.2815
16.392,0.07652,-0.09285,1.10252,29.00391,0.10071,2.54991
16.396,0.06554,-0.11124,1.0952,28.50037,-0.10071,2.84516
16.4,0.06287,-0.07317,1.08917,28.11768,-0.14099,2.92569
16.404,0.07317,-0.1059,1.09886,28.46008,-0.18127,3.27462
16.408,0.09346,-0.07187,1.13083,28.13782,-0.14099,3.61014
16.412,0.0737,-0.1474,1.11961,28.60107,-0.74524,4.03959
16.416,0.07736,-0.03464,1.08856,26.94946,-0.44312,4.1067
16.42,0.08919,-0.13206,1.12663,29.36646,-0.56396,4.65694
16.424,0.08575,-0.07133,1.09131,27.37244,-0.70496,4.67036
16.428,0.08698,-0.10536,1.0688,28.37952,-0.82581,5.23402
16.432,0.07118,-0.05272,1.05331,28.21838,-0.84595,5.31455
16.436,0.09209,-0.06836,1.08452,29.89014,-0.92651,5.66348
16.44,0.1104,-0.08842,1.13152,29.93042,-1.81274,5.75743
16.444,0.08858,-0.10353,1.10489,28.62122,-2.73926,5.73059
16.448,0.06317,-0.08301,1.02989,27.71484,-2.5177,5.70375
16.452,0.0705,-0.03265,0.99419,27.91626,-1.38977,6.05268
16.456,0.0544,-0.14603,1.02173,30.23254,-0.60425,6.77739
16.46,0.04356,0.02968,0.95833,27.03003,0.14099,6.83107
16.464,0.06958,-0.06676,1.02745,31.92444,0.66467,7.38132
16.468,0.08003,-0.13283,1.07849,32.68982,0.36255,7.44842
16.472,0.06004,-0.09033,1.0791,32.66968,-0.32227,7.23369
16.476,0.05493,-0.17448,1.14418,34.52271,-1.10779,7.18001
16.48,0.05875,-0.14076,1.11458,32.22656,-1.81274,6.84449
16.484,0.06363,-0.13695,1.10435,32.02515,-1.85303,7.19343
16.488,0.05394,-0.15472,1.09604,31.4209,-1.93359,7.22027
16.492,0.06439,-0.09537,1.04622,30.51453,-1.16821,7.59605
16.496,0.08194,-0.12154,1.05995,31.84387,-0.84595,8.11945
16.5,0.07851,-0.14366,1.04652,31.80359,-1.02722,8.15971
16.504,0.08484,-0.10727,1.02226,32.04529,-1.04736,8.46838
16.508,0.08652,-0.13687,1.04698,33.95874,-1.08765,8.7368
16.512,0.10292,-0.14618,1.0791,34.54285,-1.24878,9.07231
16.516,0.09789,-0.15808,1.10344,34.74426,-1.93359,9.1931
16.52,0.07202,-0.16586,1.08696,34.48242,-1.89331,9.48835
16.524,0.04959,-0.15297,1.04263,34.09973,-0.98694,9.79702
16.528,0.02693,-0.16075,1.03294,34.56299,0.06042,9.79702
16.532,0.00961,-0.14633,1.03722,34.86511,0.86609,9.43467
16.536,0.0177,-0.14618,1.08147,35.75134,1.04736,9.01863
16.54,0.03799,-0.1683,1.12656,35.69092,0.14099,8.69653
16.544,0.05203,-0.14923,1.1377,34.05945,-1.28906,8.26708
16.548,0.05615,-0.14915,1.14632,33.2135,-2.07458,8.09261
16.552,0.06393,-0.13794,1.13686,31.48132,-2.21558,8.33418
16.556,0.06035,-0.12924,1.11206,30.03113,-1.7926,8.70995
16.56,0.04295,-0.11757,1.07048,28.64136,-0.98694,8.95152
16.564,0.02678,-0.10796,1.03714,28.05725,0.12085,9.21994
16.568,0.02075,-0.12024,1.01997,28.03711,0.76538,9.43467
16.572,0.01457,-0.13016,1.01418,28.19824,0.90637,9.16625
16.576,-0.00053,-0.14656,1.02135,28.39966,0.60425,8.77706
16.58,0.0058,-0.1474,1.03012,28.37952,0.58411,8.44154
16.584,0.01862,-0.15167,1.06438,28.31909,0.62439,7.8913
16.588,0.02716,-0.16655,1.09879,27.99683,0.04028,7.38132
16.592,0.03342,-0.16296,1.10909,26.78833,-0.44312,7.23369
16.596,0.04486,-0.15839,1.10405,25.53955,-0.7251,7.31421
16.6,0.05486,-0.14862,1.09612,23.88794,-0.40283,7.34106
16.604,0.05135,-0.15305,1.08971,22.901,-0.08057,7.27395
16.608,0.05112,-0.14618,1.07506,22.29675,0.04028,7.24711
16.612,0.04662,-0.14458,1.09566,22.27661,0.56396,7.24711
16.616,0.047,-0.19577,1.09352,21.97449,1.3092,7.34106
16.62,0.05493,-0.14938,1.05804,20.00061,1.77246,7.44842
16.624,0.03769,-0.16869,1.08742,20.28259,1.69189,7.28737
16.628,0.03235,-0.18417,1.09276,19.13452,1.83289,7.16659
16.632,0.0325,-0.1683,1.07979,17.94617,2.01416,6.96528
16.636,0.0367,-0.18784,1.07437,17.26135,1.71204,6.88476
16.64,0.03548,-0.16319,1.07292,16.03271,1.40991,6.49556
16.644,0.02647,-0.18829,1.08856,16.073,0.88623,6.44188
16.648,0.03487,-0.19119,1.06445,13.73657,0.52368,6.65661
16.652,0.02739,-0.16365,1.06171,12.54822,0,6.53582
16.656,0.00824,-0.17418,1.08772,11.88354,-0.26184,6.36135
16.66,0.00893,-0.19707,1.07063,10.05066,-0.38269,6.29425
16.664,0.02045,-0.17502,1.02844,8.09692,-0.4834,6.4553
16.668,0.01305,-0.17487,1.03912,7.3114,-0.38269,6.0661
16.672,-0.0045,-0.19127,1.03539,6.92871,0.10071,5.90505
16.676,0.00328,-0.17189,1.00479,5.35767,0.30212,5.69032
16.68,0.01595,-0.17227,1.00204,5.0354,0.30212,5.23402
16.684,0.00862,-0.18234,1.02119,4.77356,0.22156,4.6301
16.688,0.00168,-0.18852,1.03439,4.49158,0.18127,4.06643
16.692,0.00801,-0.196,1.04309,3.70605,0.58411,3.82486
16.696,0.01846,-0.19539,1.04286,2.49756,0.58411,3.31488
16.7,0.01968,-0.1915,1.04362,1.73218,0.32227,3.1941
16.704,0.01961,-0.19653,1.05072,1.2085,0.2417,2.88542
16.708,0.03563,-0.20515,1.0511,-0.20142,0.30212,2.85858
16.712,0.04997,-0.19554,1.03226,-1.59119,0.12085,3.00621
16.716,0.05203,-0.18555,1.02242,-1.87317,0.06042,2.8049
16.72,0.05783,-0.19836,1.02539,-2.17529,0.08057,2.8049
16.724,0.06393,-0.19798,1.01669,-3.34351,0.2417,3.01963
16.728,0.06348,-0.1931,1.01639,-4.20959,0.46326,3.3283
16.732,0.056,-0.2005,1.01898,-4.37073,0.64453,3.55645
16.736,0.0499,-0.19493,1.01494,-4.97498,1.04736,3.50277
