time,mag
81.13036,1.001118
81.1505,1.001118
81.17064,1.001118
81.19078,1.007908
81.21092,1.029513
81.23106,1.048298
81.25121,1.088885
81.27135,1.111713
81.29149,1.114878
81.31163,1.136931
81.33177,1.143996
81.35191,1.143996
81.37206,1.173004
81.3922,1.24194
81.41234,1.24194
81.43248,1.278845
81.45262,1.27431
81.47276,1.239182
81.4929,1.263508
81.51305,1.436162
81.53319,1.421556
81.55333,1.421556
81.57347,1.2015
81.59361,1.10443
81.61375,1.085097
81.6339,1.101374
81.65404,1.061975
81.67418,1.045114
81.69432,1.125448
81.71446,1.120261
81.7346,1.120261
81.75475,1.057883
81.77489,1.057883
81.79503,0.9993043
81.81517,0.9970193
81.83531,0.9993043
81.85545,0.9970193
81.8756,1.001539
81.89574,0.9916211
81.91588,0.9771591
81.93602,0.9582295
81.95616,0.9524372
81.9763,0.9524372
81.99644,0.9706304
82.01659,0.9815682
82.03673,0.9938006
82.05687,1.016246
82.07701,1.019075
82.09715,1.015975
82.11729,1.008645
82.13744,1.008645
82.15758,0.9768539
82.17772,0.9768539
82.19786,0.9367333
82.218,0.8943413
82.23814,0.8571467
82.25829,0.8419454
82.27843,0.8381335
82.29857,0.828567
82.31871,0.8252724
82.33885,0.8518348
82.35899,0.8518348
82.37914,0.8680111
82.39928,0.8824916
82.41942,0.96298
82.43956,1.080513
82.4597,1.112976
82.47984,1.112976
82.49998,1.087666
82.52013,1.111961
82.54027,1.111961
82.56041,1.146199
82.58055,1.088517
82.60069,1.073586
82.62083,1.095123
82.64098,1.129192
82.66112,1.221785
82.68126,1.307736
82.7014,1.205838
82.72154,1.205838
82.74168,1.182842
82.76183,1.263925
82.78197,1.263925
82.80211,1.216037
82.82225,1.16847
82.84239,1.103318
82.86253,1.004976
82.88268,0.9583164
82.90282,0.9485301
82.92296,0.9485301
82.9431,0.9204658
82.96324,0.9552643
82.98338,0.987184
83.00352,0.9990892
83.02367,1.011612
83.04381,1.040799
83.06395,1.065641
83.08409,1.070933
83.10423,1.070933
83.12437,1.070933
83.14452,1.067364
83.16466,1.059108
83.1848,1.012596
83.20494,0.9730914
83.22508,1.012596
83.24522,0.9730914
83.26537,0.9417441
83.28551,0.9310313
83.30565,0.9462273
83.32579,0.9438125
83.34593,0.9438125
83.36607,0.9037703
83.38622,0.8887292
83.40636,0.8851683
83.4265,0.8662044
83.44664,0.8913379
83.46678,0.9606587
83.48692,0.9769467
83.50706,0.9769467
83.52721,0.9627587
83.54735,0.9627587
83.56749,0.9765366
83.58763,0.9716547
83.60777,0.9749199
83.62791,0.9703813
83.64806,0.9838106
83.6682,1.01412
83.68834,1.017529
83.70848,0.9819033
83.72862,0.9819033
83.74876,0.9843632
83.76891,0.9800844
83.78905,0.961577
83.80919,0.958108
83.82933,0.9625531
83.84947,0.9625531
83.86961,0.9649671
83.88976,0.9753631
83.9099,0.9768669
83.93004,0.9768669
83.95018,1.016189
83.97032,1.035972
83.99046,0.9945168
84.0106,0.966923
84.03075,0.963055
84.05089,0.9593838
84.07103,0.9719707
84.09117,1.005199
84.11131,1.005199
84.13145,1.026837
84.1516,0.9970937
84.17174,0.9970937
84.19188,0.9626561
84.21202,1.003574
84.23216,1.049244
84.2523,1.038656
84.27245,1.001104
84.29259,0.9868172
84.31273,0.9868172
84.33287,1.002785
84.35301,0.9787455
84.37315,0.9448116
84.3933,0.9578444
84.41344,0.9888979
84.43358,1.008334
84.45372,1.043108
84.47386,1.043108
84.494,1.061191
84.51414,1.041117
84.53429,1.041117
84.55443,1.007775
84.57457,1.006497
84.59471,1.007775
84.61485,1.006497
84.63499,1.021822
84.65514,1.020743
84.67528,1.020632
84.69542,1.011793
84.71556,0.9944891
84.7357,0.9944891
84.75584,0.9903354
84.77599,0.9971657
84.79613,1.024567
84.81627,1.040736
84.83641,1.017581
84.85655,0.9798329
84.87669,0.9950205
84.89684,0.9950205
84.91698,1.029191
84.93712,1.029191
84.95726,1.0343
84.9774,1.041632
84.99754,1.035385
85.01768,1.005131
85.03783,0.9831108
85.05797,0.9499111
85.07811,0.9146159
85.09825,0.8836465
85.11839,0.8836465
85.13853,0.8902588
85.15868,0.9129365
85.17882,0.9367942
85.19896,0.9367942
85.2191,0.9549059
85.23924,0.9758098
85.25938,0.9640154
85.27953,0.9344358
85.29967,0.9749057
85.31981,0.9749057
85.33995,1.022014
85.36009,1.03258
85.38023,1.022768
85.40038,1.01451
85.42052,1.006591
85.44066,0.999276
85.4608,1.016278
85.48094,1.04497
85.50108,1.04497
85.52122,1.04497
85.54137,1.123574
85.56151,1.176156
85.58165,1.121941
85.60179,1.104911
85.62193,1.101472
85.64207,1.070994
85.66222,1.123334
85.68236,1.123334
85.7025,1.211009
85.72264,1.150346
85.74278,1.059776
85.76292,1.03457
85.78307,0.9959446
85.80321,0.9076088
85.82335,0.9076088
85.84349,0.8517967
85.86364,0.8697484
85.88378,0.8517967
85.90393,0.8697484
85.92407,0.9104821
85.94421,0.9104821
85.96436,0.9205734
85.9845,0.9452667
86.00464,0.9662395
86.02478,0.9754079
86.04492,0.9907454
86.06506,1.010936
86.08521,1.006756
86.10535,1.006756
86.12549,0.9728957
86.14563,0.9353983
86.16577,0.9002311
86.18591,0.9008992
86.20605,0.9260361
86.2262,0.9344155
86.24634,0.9249208
86.26648,0.9249208
86.28662,0.929355
86.30676,0.929355
86.3269,0.9594362
86.34705,1.020045
86.36719,1.048386
86.38733,1.042368
86.40747,1.053841
86.42761,1.068425
86.44775,1.055034
86.4679,1.079172
86.48804,1.079172
86.50818,1.077281
86.52832,1.008389
86.54846,1.008389
86.5686,0.9769217
86.58875,0.9840091
86.60889,1.004243
86.62903,1.086572
86.64917,1.153519
86.66931,1.090016
86.68945,1.090016
86.70959,1.076345
86.72974,1.090849
86.74988,0.9819043
86.77002,0.8531929
86.79016,0.812819
86.8103,0.8746143
86.83044,0.9331642
86.85059,0.9424464
86.87073,0.9424464
86.89087,0.9424464
86.91101,0.9596787
86.93115,0.9730556
86.95129,0.9914462
86.97144,0.9992837
86.99158,0.9606158
87.01172,0.9303062
87.03186,0.9413805
87.052,0.9503444
87.07214,0.9503444
87.09229,0.9344941
87.11243,0.9460031
87.13257,0.9566367
87.15271,0.9413401
87.17285,0.9291304
87.19299,0.9367865
87.21313,0.9451121
87.23328,0.9451121
87.25342,0.9592186
87.27356,0.9592186
87.2937,0.9832135
87.31384,0.9723432
87.33398,0.9388091
87.35413,0.9445346
87.37427,0.9815094
87.39441,1.015836
87.41455,1.032247
87.43469,1.026997
87.45483,1.026997
87.47498,1.000506
87.49512,1.083061
87.51526,1.290082
87.5354,1.263542
87.55554,1.247954
87.57568,1.247954
87.59583,1.235757
87.61597,1.043996
87.63611,0.8300801
87.65625,0.8300801
87.67639,0.8399077
87.69653,0.9698148
87.71667,1.052094
87.73682,1.022955
87.75696,0.9853622
87.7771,0.9760544
87.79724,0.9774206
87.81738,0.9898049
87.83752,0.9898049
87.85767,1.010431
87.87781,1.010431
87.89795,0.9957399
87.91809,0.985883
87.93823,0.9784386
87.95837,0.9614637
87.97852,0.9590656
87.99866,0.9742556
88.0188,0.9718704
88.03894,0.9718704
88.05908,0.9786733
88.07922,0.9967591
88.09937,0.9832986
88.11951,0.9511409
88.13965,0.9203889
88.15979,0.9157441
88.17993,0.924762
88.20007,0.9217463
88.22021,0.9217463
88.24036,0.9217463
88.2605,0.9561502
88.28064,0.995461
88.30078,0.9561502
88.32092,0.995461
88.34106,1.006534
88.36121,1.000749
88.38135,0.9903611
88.40149,0.9731795
88.42163,0.9759763
88.44177,1.001098
88.46191,1.001098
88.48206,0.9821448
88.5022,1.035235
88.52234,1.191924
88.54248,1.218174
88.56262,1.165642
88.58276,1.165642
88.60291,1.36057
88.62305,1.280292
88.64319,1.014435
88.66333,1.014435
88.68347,0.86702
88.70361,0.9867833
88.72375,0.8839362
88.7439,0.8378096
88.76404,0.8372524
88.78418,0.8764048
88.80432,0.9443437
88.82446,0.9443437
88.8446,0.9242426
88.86475,1.043649
88.88489,1.067328
88.90503,1.065972
88.92517,1.065972
88.94531,1.010002
88.96545,1.003372
88.9856,1.004575
89.00574,0.9670964
89.02588,0.9670964
89.04602,0.9573974
89.06616,1.008739
89.0863,0.8816894
89.10645,0.7115225
89.12659,0.8928334
89.14673,1.150929
89.16687,1.072973
89.18701,1.034353
89.20715,1.034353
89.22729,1.143981
89.24744,1.125983
89.26758,1.092753
89.28772,1.021471
89.30786,1.021471
89.328,1.050791
89.34814,1.104232
89.36829,1.144158
89.38843,1.140245
89.40857,1.140245
89.42871,1.083625
89.44885,1.085319
89.46899,1.068516
89.48914,1.092587
89.50928,1.114985
89.52942,0.9413054
89.54956,0.9413054
89.5697,0.9929417
89.58984,1.197325
89.60999,0.9929417
89.63013,1.197325
89.65027,0.9929417
89.67041,1.197325
89.69055,1.331749
89.71069,1.079541
89.73083,0.9632649
89.75098,1.109281
89.77112,1.182685
89.79126,1.082768
89.8114,0.9006808
89.83154,0.7638034
89.85168,0.7638034
89.87183,0.8691975
89.89197,1.010012
89.91211,0.973841
89.93225,0.8187072
89.95239,0.8187072
89.97253,0.6970736
89.99268,0.6141086
90.01282,0.5850662
90.03296,0.6109015
90.0531,0.6109015
90.07324,0.6712403
90.09338,0.5883129
90.11353,0.578939
90.13367,0.776821
90.15381,0.9370784
90.17395,0.8758418
90.19409,0.8243723
90.21423,0.8744188
90.23438,0.9350427
90.25452,0.9884861
90.27466,1.152291
90.2948,1.152291
90.31494,1.332341
90.33508,1.341246
90.35522,1.209137
90.37537,1.113498
90.39551,1.113498
90.41565,1.113498
90.43579,1.156884
90.45593,1.156884
90.47607,1.060565
90.49622,0.9673722
90.51636,0.9305798
90.5365,1.129493
90.55664,1.324921
90.57678,1.337505
90.59692,1.339913
90.61707,1.228011
90.63721,1.228011
90.65735,1.30008
90.67749,2.406996
90.69763,1.918956
90.71777,1.144581
90.73792,1.039972
90.75806,1.039972
90.7782,1.180792
90.79834,1.207778
90.81848,1.144717
90.83862,1.144717
90.85876,1.004787
90.87891,0.8167048
90.89905,0.9335901
90.91919,1.247223
90.93933,1.169641
90.95947,0.9453055
90.97961,0.987944
90.99976,1.044302
91.0199,1.044302
91.04004,1.000289
91.06018,1.088376
91.08032,1.270483
91.10046,1.270483
91.12061,1.211155
91.14075,1.080779
91.16089,1.078384
91.18103,1.11324
91.20117,1.036911
91.22131,1.036911
91.24146,0.9852381
91.2616,0.9661297
91.28174,0.9424961
91.30188,0.9720947
91.32202,0.9841567
91.34216,0.940582
91.3623,1.009288
91.38245,1.099971
91.40259,1.099971
91.42273,1.099971
91.44287,1.099489
91.46301,1.123557
91.48315,1.108865
91.5033,1.067903
91.52344,1.051811
91.54358,0.9974007
91.56372,0.9783388
91.58386,0.9974007
91.604,0.9783388
91.62415,0.9974007
91.64429,0.9783388
91.66443,0.9576445
91.68457,0.9643763
91.70471,0.9911362
91.72485,1.011863
91.745,0.9975041
91.76514,0.9931346
91.78528,1.000922
91.80542,0.9883792
91.82556,0.9883792
91.8457,0.9885257
91.86584,0.975221
91.88599,0.975221
91.90613,0.9778444
91.92627,1.021301
91.94641,1.047318
91.96655,1.021301
91.98669,1.047318
92.00684,1.023529
92.02698,0.9769281
92.04712,0.9613447
92.06726,0.9613447
92.0874,0.9560796
92.10754,0.9745871
92.12769,0.9738372
92.14783,0.9593259
92.16797,0.9743294
92.18811,0.9743294
92.20825,1.008115
92.22839,1.00644
92.24854,0.9817815
92.26868,0.9909359
92.28882,0.9930521
92.30896,0.9876618
92.3291,0.9876618
92.34924,0.990859
92.36938,1.002302
92.38953,1.023936
92.40967,1.050217
92.42981,1.061859
92.44995,1.061859
92.47009,1.055302
92.49023,1.050049
92.51038,1.044998
92.53052,1.044604
92.55066,1.044604
92.5708,1.047692
92.59094,1.045009
92.61108,1.02933
92.63123,1.018778
92.65137,1.018778
92.67151,0.9863342
92.69165,0.9705939
92.71179,0.9874562
92.73193,0.99213
92.75208,0.9800892
92.77222,0.9723344
92.79236,0.9809529
92.8125,1.006684
92.83264,1.006684
92.85278,1.006684
92.87292,0.9995304
92.89307,1.007116
92.91321,1.02542
92.93335,1.027572
92.95349,1.024486
92.97363,1.027892
92.99377,1.039366
93.01392,1.024958
93.03406,1.024958
93.0542,0.9881859
93.07434,0.9879665
93.09448,0.9824032
93.11462,1.007053
93.13477,1.015823
93.15491,1.007156
93.17505,1.007053
93.19519,1.015823
93.21533,1.007156
93.23547,1.007053
93.25562,1.015823
93.27576,1.007156
93.2959,1.007761
93.31604,1.007761
93.33618,1.012668
93.35632,1.003354
93.37646,1.001583
93.39661,1.001583
93.41675,1.007136
93.43689,1.007136
93.45703,1.023213
93.47717,1.033321
93.49731,1.028158
93.51746,1.019329
93.5376,1.008338
93.55774,1.008338
93.57788,1.00841
93.59802,0.9983491
93.61816,0.9937994
93.63831,0.9926177
93.65845,0.9956983
93.67859,0.9983991
93.69873,0.9906971
93.71887,0.9906971
93.73901,0.9974592
93.75916,0.9974592
93.7793,1.027689
93.79944,1.035306
93.81958,1.020321
93.83972,1.005466
93.85986,0.9954576
93.88,1.003434
93.90015,1.010338
93.92029,1.010957
93.94043,1.010957
93.96057,0.998503
93.98071,1.001442
94.00085,0.9997069
94.021,0.9989392
94.04114,1.00926
94.06128,1.00926
94.08142,1.021628
94.10156,1.020534
94.1217,1.040773
94.14185,1.040773
94.16199,0.964984
94.18213,0.9807952
94.20227,0.9753746
94.22241,0.9835288
94.24255,1.00405
94.2627,1.02532
94.28284,1.04698
94.30298,1.040887
94.32312,1.040887
94.34326,1.042203
94.3634,1.03752
94.38354,1.035298
94.40369,1.035298
94.42383,1.027098
94.44397,1.029343
94.46411,1.023015
94.48425,1.023015
94.50439,1.00805
94.52454,1.00805
94.54468,1.000154
94.56482,0.9998133
94.58496,1.00875
94.6051,1.021088
94.62524,1.018281
94.64539,1.000985
94.66553,1.000985
94.68567,0.993459
94.70581,1.002343
94.72595,1.002343
94.74609,1.005372
94.76624,1.001565
94.78638,0.9963796
94.80652,0.9933224
94.82666,1.012386
94.8468,1.017029
94.86694,1.004325
94.88708,1.002089
94.90723,1.002089
94.92737,1.003443
94.94751,0.9989542
94.96765,0.998632
94.98779,1.003336
95.00793,0.9979358
95.02808,0.9787307
95.04822,0.9787307
95.06836,0.9740872
95.0885,0.9805325
95.10864,0.9805325
95.12878,0.9973856
95.14893,1.00598
95.16907,1.013495
95.18921,1.01394
95.20935,1.013255
95.22949,1.020147
95.24963,1.024338
95.26978,1.022054
95.28992,1.022054
95.31006,1.011587
95.3302,1.00661
95.35034,1.00661
95.37048,1.004959
95.39063,1.009598
95.41077,1.014906
95.43091,1.019911
95.45105,1.021971
95.47119,1.018219
95.49133,1.021971
95.51147,1.018219
95.53162,1.002567
95.55176,1.002567
95.5719,0.9942405
95.59204,1.004201
95.61218,1.013566
95.63232,1.011568
95.65247,1.002578
95.67261,0.9964725
95.69275,0.9900492
95.71289,0.9900492
95.73303,0.9900492
95.75317,0.9899737
95.77332,1.002716
95.79346,1.011728
95.8136,1.002716
95.83374,1.011728
95.85388,1.012998
95.87402,1.014992
95.89417,1.018625
95.91431,1.023769
95.93445,1.014287
95.95459,1.014287
95.97473,1.008988
95.99487,1.002067
96.01501,1.002243
96.03516,1.003012
96.0553,1.004375
96.07544,1.00682
96.09558,1.015022
96.11572,1.015022
96.13586,1.01277
96.15601,1.01277
96.17615,1.007638
96.19629,1.007032
96.21643,1.007638
96.23657,1.007032
96.25671,1.002235
96.27686,0.9926748
96.297,0.9856274
96.31714,0.9866002
96.33728,0.9984044
96.35742,1.008706
96.37756,1.008706
96.39771,1.01934
96.41785,1.029269
96.43799,1.018275
96.45813,1.006012
96.47827,0.9969889
96.49841,0.9969889
96.51855,1.004711
96.5387,1.017311
96.55884,1.018549
96.57898,1.018549
96.59912,1.003346
96.61926,0.9917204
96.6394,0.9868763
96.65955,0.9847497
96.67969,0.9875469
96.69983,1.002694
96.71997,1.01668
96.74011,1.018343
96.76025,1.018343
96.7804,1.023427
96.80054,1.031482
96.82068,1.031309
96.84082,1.031309
96.86096,1.020594
96.8811,0.9615771
96.90125,0.9652489
96.92139,0.9691759
96.94153,0.9652489
96.96167,0.9691759
96.98181,0.9763221
97.00195,0.9763221
97.02209,0.9808909
97.04224,1.02429
97.06238,1.004615
97.08252,1.004615
97.10266,1.012265
97.1228,1.014767
97.14294,1.007792
97.16309,1.012632
