time,mag,fwd,gyro,hasGyro
11.12555,1.034319,0.1778244,0,False
11.1456,1.067575,0.1787199,0,False
11.16564,1.046937,0.1416029,0,False
11.18569,0.9879175,0.09649841,0,False
11.20573,0.9766569,0.03956509,0,False
11.22578,0.9737673,-0.01931269,0,False
11.24582,0.9737673,-0.01580889,0,False
11.26587,0.9551983,-0.0240848,0,False
11.28592,0.9072623,0.04046089,0,False
11.30596,0.8427819,0.1002267,0,False
11.32606,0.9350233,0.05311953,0,False
11.34615,0.9350233,0.05405778,0,False
11.36625,0.9922248,0.06083493,0,False
11.38634,0.9620342,0.109694,0,False
11.40644,0.9330146,0.1227467,0,False
11.42653,0.9391115,0.124842,0,False
11.44663,1.007076,0.0724663,0,False
11.46673,1.007076,0.07479161,0,False
11.48683,1.051847,0.04290424,0,False
11.50692,1.029663,0.02598443,0,False
11.52702,1.024561,-0.002064745,0,False
11.54711,0.9988027,-0.00384939,0,False
11.56716,1.007835,-0.01378676,0,False
11.5872,0.9624733,0.004054999,0,False
11.60724,0.9624733,-0.003478006,0,False
11.62729,0.951612,0.01429124,0,False
11.64734,1.021831,0.0157801,0,False
11.66738,1.090556,0.03987065,0,False
11.68743,1.133492,0.05312746,0,False
11.70747,1.195975,0.04063521,0,False
11.72752,1.195975,0.03641956,0,False
11.74756,1.216924,0.08095606,0,False
11.76761,1.278029,0.07102,0,False
11.78765,1.272403,0.06827199,0,False
11.80765,1.228655,0.08102438,0,False
11.82764,1.247176,0.03855359,0,False
11.84764,1.247176,0.04894123,0,False
11.86763,1.22446,0.06803589,0,False
11.88763,1.159876,0.1215501,0,False
11.90763,1.129164,0.1442675,0,False
11.92761,1.093203,0.1470396,0,False
11.94761,1.069031,0.1095411,0,False
11.9676,1.069031,0.1129468,0,False
11.9876,1.104363,0.07649437,0,False
12.00759,1.081867,0.1125637,0,False
12.02759,1.073851,0.1534905,0,False
12.04759,1.107197,0.1412403,0,False
12.06758,1.061637,0.123358,0,False
12.08757,1.061637,0.1303848,0,False
12.10757,0.9672989,0.107792,0,False
12.12757,0.9508409,0.062081,0,False
12.14756,0.98935,0.07496722,0,False
12.16756,1.028411,0.03118895,0,False
12.18755,0.9817713,-0.02018536,0,False
12.20755,0.9817713,-0.02421854,0,False
12.22754,0.8458902,-0.06138464,0,False
12.24753,0.6989636,-0.1318897,0,False
12.26753,0.6254269,-0.2174985,0,False
12.28752,0.6795369,-0.2928277,0,False
12.30752,0.7613408,-0.3106777,0,False
12.32751,0.7564818,-0.206701,0,False
12.34751,0.7564818,-0.2211907,0,False
12.36751,0.8175235,-0.1458793,0,False
12.3875,0.9852549,-0.05890456,0,False
12.40749,1.170708,-0.06235388,0,False
12.42749,1.153471,-0.1080118,0,False
12.44748,1.091469,-0.03068534,0,False
12.46748,1.091469,-0.03769291,0,False
12.48747,1.254,-0.03990212,0,False
12.50747,1.307497,-0.06517601,0,False
12.52747,1.164453,-0.004293947,0,False
12.54746,1.092597,-0.0222455,0,False
12.56746,1.14985,-0.08489464,0,False
12.58745,1.14985,-0.08311458,0,False
12.60745,1.092857,-0.07501025,0,False
12.62744,1.015169,-0.06045294,0,False
12.64744,1.02125,-0.1048407,0,False
12.66743,1.064469,-0.1276758,0,False
12.68743,1.009483,-0.05801803,0,False
12.70742,1.009483,-0.05636238,0,False
12.72742,0.9551255,-0.02787919,0,False
12.74741,0.9713705,-0.06421158,0,False
12.76741,1.064601,-0.09379818,0,False
12.78741,1.220083,0.04891438,0,False
12.8074,1.178395,0.02924556,0,False
12.8274,1.178395,0.0409815,0,False
12.84739,1.195571,-0.0500836,0,False
12.86739,1.168585,0.02294146,0,False
12.88738,1.070149,0.03786454,0,False
12.90738,1.133679,-0.001831141,0,False
12.92737,1.08026,0.03613158,0,False
12.94737,1.08026,0.05925152,0,False
12.96737,0.9596934,0.127878,0,False
12.98736,0.877797,0.1582513,0,False
13.00735,0.8154976,0.1784591,0,False
13.02735,0.847985,0.1444335,0,False
13.04735,0.8909404,0.1352567,0,False
13.06734,0.8551915,0.158182,0,False
13.08734,0.8551915,0.1656185,0,False
13.10734,0.8312641,0.1764458,0,False
13.12733,0.8566745,0.1318317,0,False
13.14733,0.8872894,0.09306155,0,False
13.16733,0.9001414,0.0893272,0,False
